연월	NO	monaCode	구분	소속	직위	이름	재산구분	본인과의 관계	재산의종류	소재지 면적 등 권리의 명세	종전가액	증가액	증가액실거래가격	감소액	감소액실거래가격	현재가액	변동사유
202603	4827	ZKB18611	국회의원	국회	국회의원	조인철	건물	본인	아파트(전세(임차)권)	광주광역시 서구 치평동 금호대우아파트 건물 59.94㎡	155000	0		0		155000	
202603	4828	ZKB18611	국회의원	국회	국회의원	조인철	건물	본인	오피스텔(전세(임차)권)	서울특별시 영등포구 여의도동 여의도 현대마에스트로오피스텔 건물 47.31㎡ (건물 47.31㎡ 증가)	0	50000		0		50000	신규 계약 체결
202603	4829	ZKB18611	국회의원	국회	국회의원	조인철	건물	배우자	아파트	세종특별자치시 반곡동 수루배마을1단지 건물 97.00㎡ 중78.00㎡	456927	0		12927		444000	공시가격 반영
202603	4830	ZKB18611	국회의원	국회	국회의원	조인철	건물	배우자	아파트(전세(임차)권)	서울특별시 동작구 흑석동 흑석자이아파트 건물 0.00㎡(건물 84.96㎡ 감소)	480000	0		480000		0	계약 만료
202603	4831	ZKB18611	국회의원	국회	국회의원	조인철	건물	배우자	오피스텔(전세(임차)권)	광주광역시 서구 치평동 삼성리더스빌 건물 113.03㎡	20000	0		0		20000	
202603	4832	ZKB18611	국회의원	국회	국회의원	조인철	건물	배우자	아파트(전세(임차)권)	서울특별시 동작구 흑석동 흑석자이아파트 건물 59.76㎡(건물 59.76㎡ 증가)	0	600000		0		600000	신규계약 체결
202603	4833	ZKB18611	국회의원	국회	국회의원	조인철	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	배우자	자동차	2012년식 제네시스 3.3 배기량(3,342cc)	7160	0		0		7160	
202603	4834	ZKB18611	국회의원	국회	국회의원	조인철	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	배우자	자동차	2022년식 GV80 3.5 가솔린 터보 배기량(3,470cc)	5636	0		0		5636	
202603	4835	ZKB18611	국회의원	국회	국회의원	조인철	예금	본인		광주은행 317(95 증가), 국민은행 129,240(3,512 감소), 새마을금고중앙회 617(5 증가), 신용협동조합중앙회 373(10 증가), 신한라이프생명보험 54,830(379 증가),주식회사 카카오뱅크 0(47 감소), 한양증권 11	188458	45030		48100		185388	본인 연금적립액 및 배우자 주식 매도로 인한 예수금 증액 등
202603	4836	ZKB18611	국회의원	국회	국회의원	조인철	예금	배우자		AIA생명보험주식회사 6,480(108 증가), KB라이프생명보험 36,001, 광주은행 20(3,558 감소), 국민은행114,063(59,576 증가), 삼성생명보험 58,040(986 증가),새마을금고중앙회 101(1 증가), 신한라이프생명보험 35,733(1,473 증가), 주식회사 카카오뱅크 0(10,032 감소), 키움증권 130,271(8,916 증가)	323239	77692		20222		380709	본인 연금적립액 및 배우자 주식 매도로 인한 예수금 증액 등
202603	4837	ZKB18611	국회의원	국회	국회의원	조인철	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 22,673(175 감소)	22848	0		175		22673	후원금 변동
202603	4838	ZKB18611	국회의원	국회	국회의원	조인철	증권	배우자	상장주식	ALPHABETINC 26주(26주 증가), AMAZONCOMINC 0주(30주 감소), APPLEINC 0주(30주 감소), ARCHERAVIATIONINC 0주(20주 감소), ARMHOLDINGSPLCSPONADSEACHREP1ORD0주(50주 감소), BROADCOMINC 23주(22주 감소), CENTRUSENERGYCORP 28주(28주 증가), EATONCORPORATIONPLC 26주(26주 증가), IONQINC 0주(15주 감소), JOBYAVIATIONINC 0주(40주 감소),KB금융지주보통주 0주(90주 감소), LIG넥스원보통주 0주(10주 감소), METAPLATFORMSINC 26주(6주 증가), MICROSOFTCORP 25주, MPMATERIALSCORP 126주(126주 증가), NUSCALEPOWERCORPORATION 0주(35주 감소), NVIDIACORP 135주(40주 증가), PALANTIRTECHINC100주(15주 증가), SMIC 1,500주(1,500주 증가), SPOTIFYTECHNOLOGYS.A. 6주(1주 증가), TAIWANSEMICONDUCTORMANUFACTURINGSPON 23주(62주 감소), TEMPUSAIINC 0주(5주 감소), TESLAINC 11주(29주 감소), XPENG-W 300주(300주 증가),한화에어로스페이스보통주 1주(1주 증가)	170255	111951		77513		204693	가액 변동, 주식 매각 등
202603	4839	ZKB18611	국회의원	국회	국회의원	조인철	증권	배우자	비상장주식	글로벌아이디씨 62,500주	0	0		0		0	가액 변동, 주식 매각 등
202603	4840	ZKB18611	국회의원	국회	국회의원	조인철	채무	본인	건물임대채무	세종특별자치시 반곡동 수루배마을1단지 임대보증금	44000	0		0		44000	
202603	4841	ZKB18611	국회의원	국회	국회의원	조인철	채무	배우자	건물임대채무	세종특별자치시 반곡동 수루배마을1단지 임대보증금	176000	0		0		176000	
202603	4842	ZKB18611	국회의원	국회	국회의원	조인철	고지거부 및 등록제외사항	부		고지거부	0	0		0		0	독립생계유지
202603	4843	ZKB18611	국회의원	국회	국회의원	조인철	고지거부 및 등록제외사항	모		고지거부	0	0		0		0	독립생계유지
202603	4844	ZKB18611	국회의원	국회	국회의원	조인철	고지거부 및 등록제외사항	차녀		등록제외	262325	0		262325		0	혼인
202603	4845	IN328264	국회의원	국회	국회의원	조정식	건물	본인	상가(전세(임차)권)	경기도 시흥시 정왕동 서영베니스스퀘어 대지 1,153.00㎡중 0.00㎡ 건물 97.32㎡	20000	0		0		20000	변동없음
202603	4846	IN328264	국회의원	국회	국회의원	조정식	건물	본인	아파트(전세(임차)권)	경기도 시흥시 정왕동 세종1차아파트 건물 119.64㎡	300000	0		0		300000	변동없음
202603	4847	IN328264	국회의원	국회	국회의원	조정식	건물	배우자	아파트	경기도 시흥시 정왕동 배곧신도시 SK뷰 건물 84.50㎡	405000	0		0		405000	변동없음
202603	4848	IN328264	국회의원	국회	국회의원	조정식	건물	장남	아파트(전세(임차)권)	대전광역시 유성구 어은동 한빛아파트 건물 54.48㎡	220000	0		0		220000	변동없음
202603	4849	IN328264	국회의원	국회	국회의원	조정식	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	배우자	자동차	2024년식 그랜저 하이브리드 배기량(1,598cc)	49840	0		9000		40840	가액변동
202603	4850	IN328264	국회의원	국회	국회의원	조정식	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	장남	자동차	2015년식 civic 배기량(1,598cc) 감소	23923	0		23923	13585	0	매도
202603	4851	IN328264	국회의원	국회	국회의원	조정식	예금	본인		KB라이프생명보험 35,344, 교보생명보험 7,238, 농협은행13,208(6,567 증가), 미래에셋증권 1, 삼성화재해상보험0(720 감소), 신용협동조합중앙회 359(2 증가), 신한은행1, 주식회사 카카오뱅크 10(10 감소)	50322	7283		1444		56161	급여 저축 등
202603	4852	IN328264	국회의원	국회	국회의원	조정식	예금	배우자		(주)KB손해보험 892(600 증가), IBK연금보험주식회사 50,000, KB라이프생명보험 10,800, 교보생명보험5,116(884 감소), 국민은행 6,725(4,874 감소), 농협은행143(99 감소), 농협중앙회 25,000(25,000 감소),메리츠화재해상보험(보험) 11,858(1,212 증가),미래에셋증권 1, 삼성생명보험 17,089(7,742 감소),새마을금고중앙회 141(136,400 감소),스탠다드차타드은행 9, 신용협동조합중앙회 401(6 증가), 신용협동조합중앙회 신용공제사업부 0(24,600 감소), 신한은행 15, 우리은행 2,214(754 증가), 주식회사 카카오뱅크 15,016(15,016 증가), 한국투자증권 214,052(214,043 증가), 한화손해보험 7,775(663 증가),현대해상화재보험 12,356(1,623 증가), 흥국생명보험9,924	355209	258917		224599		389527	급여 저축 등
202603	4853	IN328264	국회의원	국회	국회의원	조정식	예금	장남		(주)카카오페이증권 638(139 증가), AIA생명보험주식회사 8,877(801 증가), Bank of America 0(3,431 감소), KB증권5, TravelWallet 261(2,640 감소), 농협생명보험 30,000,우리은행 34,158(6,788 증가), 주식회사 카카오뱅크 288(1 증가), 한국투자증권 69(6,448 감소)	79086	8452		13242		74296	급여 저축 등
202603	4854	IN328264	국회의원	국회	국회의원	조정식	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 98,072(64,862 증가)	33210	64862		0		98072	후원금 증가
202603	4855	IN328264	국회의원	국회	국회의원	조정식	채무	본인	금융채무	농협은행 8,435(361 감소)	8796	0		361		8435	급여로 일부상환
202603	4856	IN328264	국회의원	국회	국회의원	조정식	채무	장남	금융채무	우리은행 0(30,000 감소)	30000	0		30000		0	증여로 상환
202603	4857	IN328264	국회의원	국회	국회의원	조정식	고지거부 및 등록제외사항	부		고지거부	0	0		0		0	독립생계유지
202603	4858	IN328264	국회의원	국회	국회의원	조정식	고지거부 및 등록제외사항	모		고지거부	0	0		0		0	독립생계유지
202603	4859	WJL30106	국회의원	국회	국회의원	조정훈	건물	본인	오피스텔	서울특별시 용산구 문배동 용산케이씨씨웰츠타워 대지4.34㎡ 중 2.17㎡ 건물 27.55㎡ 중 13.75㎡	130050	0		0		130050	가액변동 없음
202603	4860	WJL30106	국회의원	국회	국회의원	조정훈	건물	본인	아파트	서울특별시 동작구 사당동 이수역리가아파트 건물 84.96㎡중 42.48㎡	690000	0		0		690000	가액변동 없음
202603	4861	WJL30106	국회의원	국회	국회의원	조정훈	건물	본인	아파트(전세(임차)권)	서울특별시 마포구 도화동 삼성아파트 건물 136.65㎡ 중68.32㎡	400000	0		0		400000	변동 없음
202603	4862	WJL30106	국회의원	국회	국회의원	조정훈	건물	배우자	오피스텔	서울특별시 용산구 문배동 용산케이씨씨웰츠타워 대지4.34㎡ 중 2.17㎡ 건물 27.55㎡ 중 13.75㎡	130050	0		0		130050	가액변동 없음
202603	4863	WJL30106	국회의원	국회	국회의원	조정훈	건물	배우자	아파트	서울특별시 동작구 사당동 이수역리가아파트 건물 84.96㎡중 42.48㎡	690000	0		0		690000	가액변동 없음
202603	4864	WJL30106	국회의원	국회	국회의원	조정훈	건물	배우자	아파트(전세(임차)권)	서울특별시 마포구 도화동 삼성아파트 건물 136.65㎡ 중68.32㎡	400000	0		0		400000	변동 없음
202603	4865	WJL30106	국회의원	국회	국회의원	조정훈	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	본인	자동차	2012년식 파사트 배기량(1,797cc)	4590	0		640		3950	가액변동
202603	4866	WJL30106	국회의원	국회	국회의원	조정훈	예금	본인		농협은행 10(10 증가), 스탠다드차타드은행 77,037(28,582 증가), 신한은행 10,822(2,665 감소),신한투자증권 8,998(8,998 증가)	61942	39008		4083		96867	급여저축, 생활비 및 자녀 학비 지출 등
202603	4867	WJL30106	국회의원	국회	국회의원	조정훈	예금	배우자		(주)KEB하나은행 6,825(34,345 감소), DB손해보험(주) 75(75 증가), 농협은행 18, 동양생명보험 1,387,새마을금고중앙회 8, 신한은행 17,692(17,692 증가),신한투자증권 6,000(6,000 증가),에이스아메리칸화재해상보험 2,936(330 증가)	45189	24097		34345		34941	급여저축, 생활비 및 자녀 학비 지출 등
202603	4868	WJL30106	국회의원	국회	국회의원	조정훈	예금	장녀		(주)KEB하나은행 4,909(2,628 증가), 신한은행 10,우리은행 21(21 증가), 하나증권 31(2 증가)	2320	3863		1212		4971	급여저축, 생활비 및 자녀 학비 지출 등
202603	4869	WJL30106	국회의원	국회	국회의원	조정훈	예금	차녀		(주)KEB하나은행 2,010, 신한은행 50	2060	0		0		2060	급여저축, 생활비 및 자녀 학비 지출 등
202603	4870	WJL30106	국회의원	국회	국회의원	조정훈	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 6,368(24,435 감소)	30803	0		24435		6368	의정활동 지출
202603	4871	WJL30106	국회의원	국회	국회의원	조정훈	증권	본인	상장주식	OCI 40주, 대성창투 1,050주(1,050주 증가), 대성홀딩스 223주(223주 증가), 영진약품 3,082주(397주 증가)	7685	5995		0		13680	평가액 변동 및 신규 매수
202603	4872	WJL30106	국회의원	국회	국회의원	조정훈	증권	본인	비상장주식	엘피스셀테라퓨틱스 6,000주	12408	0		3648		8760	평가액 변동 및 신규 매수
202603	4873	WJL30106	국회의원	국회	국회의원	조정훈	증권	장녀	상장주식	삼성전자 1주	53	119		53		119	평가액 변동 및 신규 매수
202603	4874	WJL30106	국회의원	국회	국회의원	조정훈	채무	본인	금융채무	스탠다드차타드은행 31,311(38,210 감소), 신한은행136,000(54,000 감소)	259521	0		92210		167311	일부 상환
202603	4875	WJL30106	국회의원	국회	국회의원	조정훈	채무	본인	건물임대채무	서울특별시 용산구 문배동 용산케이씨씨웰츠타워임대보증금 감소	220000	115000		220000		115000	건물 임대 채무 변경
202603	4876	WJL30106	국회의원	국회	국회의원	조정훈	채무	본인	건물임대채무	서울특별시 동작구 사당동 이수역리가아파트 임대보증금	770000	0		0		770000	변동없음
202603	4877	WJL30106	국회의원	국회	국회의원	조정훈	채무	배우자	건물임대채무	서울특별시 용산구 문배동 용산케이씨씨웰츠타워임대보증금 증가	0	115000		0		115000	건물 임대 채무 변경
202603	4878	WJL30106	국회의원	국회	국회의원	조정훈	합명·합자·유한회사 출자지분	본인	출자	TP-바이오 제1호 사모투자 조합, 출자가액: 10,000천원,지분비율: 0.384%, 연간매출액: 10천원	10000	0		0		10000	변동없음
202603	4879	WJL30106	국회의원	국회	국회의원	조정훈	고지거부 및 등록제외사항	부		고지거부	0	0		0		0	독립생계유지
202603	4880	WJL30106	국회의원	국회	국회의원	조정훈	고지거부 및 등록제외사항	모		고지거부	0	0		0		0	독립생계유지
202603	4881	3NI5978A	국회의원	국회	국회의원	조지연	건물	본인	아파트	세종특별자치시 나성동 나릿재마을2단지 건물 84.97㎡	597000	0		3000		594000	가액변동
202603	4882	3NI5978A	국회의원	국회	국회의원	조지연	건물	본인	사무실(전세(임차)권)	경상북도 경산시 중산동 건물 193.55㎡	30000	0		0		30000	변동없음
202603	4883	3NI5978A	국회의원	국회	국회의원	조지연	건물	본인	오피스텔(전세(임차)권)	서울특별시 마포구 공덕동 아르떼 제나우스 건물 27.90㎡	20000	0		0		20000	변동없음
202603	4884	3NI5978A	국회의원	국회	국회의원	조지연	예금	본인		(주)KEB하나은행 96, DB손해보험(주) 23,424(1,313증가), NH투자증권 5,308(5,308 증가), 국민은행 29,농협은행 12,499(7,327 감소), 농협중앙회 0(686 감소),씨티은행 1, 주식회사 카카오뱅크 6, 현대해상화재보험900(900 증가)	42755	10521		11013		42263	급여 저축 및 생활비 지출 등
